Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible fruits and nuts,2018-11-19,2018,Q4,11,19,2018-11-23,Turkey,2018-11-23,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22000
Vegetable products/Edible fruits and nuts,2018-11-19,2018,Q4,11,19,2018-11-30,Turkey,2018-11-22,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Ochratoxin A,Satisfactory,Human consumption,-,-,London Gateway,1,20160
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-21,Turkey,2018-11-21,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,9918
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-21,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,11700
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-21,Turkey,2018-11-15,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-21,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-21,Turkey,2018-11-21,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-21,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15600
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-22,Turkey,2018-11-21,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-22,Turkey,2018-11-21,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-22,Turkey,2018-11-21,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6100
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-23,Turkey,2018-11-22,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-23,Turkey,2018-11-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-23,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,18240
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-23,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-23,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-23,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-26,Turkey,2018-11-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20375
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-27,Turkey,2018-11-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-20,2018,Q4,11,20,2018-11-27,Turkey,2018-11-24,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,"Bristol, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-21,Turkey,2018-11-22,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,3556
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-21,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-21,Turkey,2018-11-22,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,17100
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-22,Turkey,2018-11-21,For import,810907530,Pomegranates,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,14800
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-22,Turkey,2018-11-21,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21840
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-26,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3266
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-26,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,7542
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-23,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,23300
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-26,Turkey,2018-11-26,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15350
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-26,Turkey,2018-11-26,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9918
Vegetable products/Edible fruits and nuts,2018-11-21,2018,Q4,11,21,2018-11-29,Turkey,2018-11-23,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,6750
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2400
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2477
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-20,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-24,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-20,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-27,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-13,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,720
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-22,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20625
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-23,Turkey,2018-11-22,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,18000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-26,Turkey,2018-11-24,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Southampton, P",1,25000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-28,Turkey,2018-12-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2018-11-22,2018,Q4,11,22,2018-11-28,Turkey,2018-11-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,18204
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-23,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,19000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-23,Turkey,2018-11-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,3000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-23,Turkey,2018-11-21,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-11-29,For import,810907530,Pomegranates,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,17000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-11-29,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-11-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,10000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-12-01,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21260
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-11-28,For import,8042090,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,8828
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-26,Turkey,2018-11-27,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-27,Turkey,2018-11-29,For import,8055010,"Lemons (Citrus limon, Citrus limonum)",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20500
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-27,Turkey,2018-11-29,For import,810907530,Pomegranates,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15200
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-27,Turkey,2018-11-28,For import,810907530,Pomegranates,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,29776
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-27,Turkey,2018-11-29,For import,8022200,Shelled,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,15000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-28,Turkey,2018-12-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,20625
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-29,Turkey,2018-11-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphur dioxide (SO2),Satisfactory,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Edible fruits and nuts,2018-11-23,2018,Q4,11,23,2018-11-30,Turkey,2018-11-21,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,sulphites,Satisfactory,Human consumption,-,-,London Gateway,1,2880
Vegetable products/Edible fruits and nuts,2018-11-25,2018,Q4,11,25,2018-11-25,Turkey,2018-11-26,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,9652
Vegetable products/Edible fruits and nuts,2018-11-25,2018,Q4,11,25,2018-11-27,Turkey,2018-11-28,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21546
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-26,Turkey,2018-11-24,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,2500
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-29,For import,810907530,Pomegranates,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,16800
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,11700
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-21,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-27,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,659
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-24,For import,8131000,Apricots,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,500
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-24,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,400
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-24,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,200
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-22,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,20000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062090,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-29,For import,80620,Dried,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,18063
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,London Gateway,1,21250
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,20000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-27,Turkey,2018-11-28,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,10000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-28,Turkey,2018-12-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,21000
Vegetable products/Edible fruits and nuts,2018-11-26,2018,Q4,11,26,2018-11-28,Turkey,2018-12-02,For import,8062030,Sultanas,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Liverpool,1,20625
