Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible vegetables,2020-02-08,2020,Q1,2,8,2020-02-10,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,910
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,480
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,570
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1316
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,900
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,882
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1840
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,4322
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,225
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,410
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3313
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1173
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,5010
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,4170
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,575
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,671
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,3524
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1100
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,750
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,500
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,600
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,540
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2333
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,780
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,993
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,351
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,India,2020-02-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1321
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-09,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,473
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-10,Dominican Republic,2020-02-10,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,416
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-10,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,40
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-10,Dominican Republic,2020-02-10,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,520
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-10,Dominican Republic,2020-02-10,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,684
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-11,Dominican Republic,2020-02-10,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Gatwick,1,1000
Vegetable products/Edible vegetables,2020-02-09,2020,Q1,2,9,2020-02-11,Kenya,2020-02-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,256
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Dominican Republic,2020-02-10,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1148
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,660
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,948
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,India,2020-02-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1392
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1632
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1152
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,India,2020-02-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,773
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Dominican Republic,2020-02-10,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,404
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,India,2020-02-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1520
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,India,2020-02-10,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3288
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,India,2020-02-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1325
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1534
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1071
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-10,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,640
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-11,Kenya,2020-02-11,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,716
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-11,Egypt,2020-02-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1768
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-11,India,2020-01-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1136
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-11,Japan,2020-02-11,For import,7095990,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,35
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-11,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,210
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-12,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Manchester,1,864
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-12,Kenya,2020-02-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,933
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-12,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,576
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-12,Turkey,2020-02-15,For import,7108051,Sweet peppers,Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,22000
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-12,India,2020-02-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,200
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-12,Japan,2020-02-12,For import,7095990,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,0
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-13,Egypt,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Chilled,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,10790
Vegetable products/Edible vegetables,2020-02-10,2020,Q1,2,10,2020-02-13,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,460
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,742
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2580
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,392
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1633
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Uganda,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1032
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Heathrow,1,910
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,775
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,920
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,4799
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Egypt,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1110
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Manchester,1,2000
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2853
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1449
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2470
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1340
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,4980
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Uganda,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3160
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,204
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,550
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1260
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,2228
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,715
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2949
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,823
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,India,2020-02-11,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1350
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-11,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1373
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,India,2020-02-12,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,267
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,India,2020-02-12,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,504
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,2442
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,Dominican Republic,2020-02-11,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,852
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1800
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,Kenya,2020-02-12,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1258
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,India,2020-02-11,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,95
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,Kenya,2020-02-11,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,750
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,Kenya,2020-02-12,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,504
Vegetable products/Edible vegetables,2020-02-11,2020,Q1,2,11,2020-02-12,Kenya,2020-02-12,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,503
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-12,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1080
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-12,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1440
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-12,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1474
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-12,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,630
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-12,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,526
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Dominican Republic,2020-02-12,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1840
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-12,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Doncaster Sheffield Airport (CED),1,4221
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-12,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,465
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,India,2020-02-12,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3115
Vegetable products/Edible vegetables,2020-02-12,2020,Q1,2,12,2020-02-12,Kenya,2020-02-11,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1149
