DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-07-03,2018,Q3,Jul,3,2018-07,US,Liverpool,NL,China,NL,NL,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,6172,1668,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,US,Liverpool,NL,China,NL,NL,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",4732,1724,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,CN,Heathrow,GB,China,GB,GB,9022000,Other green tea (not fermented),2,40,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,1,1,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,24,230,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-03,2018,Q3,Jul,3,2018-07,IN,"Tilbury, P",GB,India,GB,GB,904220090,Other,14,176,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-07-04,2018,Q3,Jul,4,2018-07,CN,East Midlands,GB,China,GB,GB,9022000,Other green tea (not fermented),1,1,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-04,2018,Q3,Jul,4,2018-07,CN,Stansted,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,4,60,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-04,2018,Q3,Jul,4,2018-07,CA,Stansted,GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",1,0,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-04,2018,Q3,Jul,4,2018-07,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),2,22,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-04,2018,Q3,Jul,4,2018-07,AU,Heathrow,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3,25,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-04,2018,Q3,Jul,4,2018-07,AU,Heathrow,GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",11,70,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-05,2018,Q3,Jul,5,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,9042110,Sweet peppers (Capsicum annuum),503,537,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-07-05,2018,Q3,Jul,5,2018-07,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,1995,9170,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
