DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-03-22,2018,Q1,Mar,22,2018-04,IN,London Gateway,GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),720,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,40,480,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,60,720,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,50,600,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,7,84,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,5,60,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,7,84,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,15,180,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,25,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,25,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,25,300,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,7,84,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,7,84,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-26,2018,Q1,Mar,26,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,5,60,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-27,2018,Q1,Mar,27,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,20,180,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-27,2018,Q1,Mar,27,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,10,36,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-27,2018,Q1,Mar,27,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,10,36,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-27,2018,Q1,Mar,27,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,10,72,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-27,2018,Q1,Mar,27,2018-04,AU,Heathrow,GB,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,350,18,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-27,2018,Q1,Mar,27,2018-04,AU,Heathrow,GB,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",350,18,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-28,2018,Q1,Mar,28,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),958,23950,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-03-28,2018,Q1,Mar,28,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),125,3125,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-03-29,2018,Q1,Mar,29,2018-04,US,Liverpool,NL,China,NL,NL,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",1260,428,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-03-29,2018,Q1,Mar,29,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,720,18000,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-03-29,2018,Q1,Mar,29,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,1247,7482,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-03-29,2018,Q1,Mar,29,2018-04,IN,London Gateway,GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),400,10000,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,1
2018-04-02,2018,Q2,Apr,2,2018-04,CN,Manchester,GB,China,GB,GB,9022000,Other green tea (not fermented),2,50,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-03,2018,Q2,Apr,3,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,320,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-03,2018,Q2,Apr,3,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,80,2000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-03,2018,Q2,Apr,3,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904219020,Peppers (sweet or other than sweet) (Capsicum spp.),40,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-03,2018,Q2,Apr,3,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,120,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-03,2018,Q2,Apr,3,2018-04,ID,"Felixstowe, P",GB,Indonesia,GB,GB,9081200,Crushed or ground,300,7500,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,AE,"Felixstowe, P",GB,India,GB,GB,904220090,Other,315,2880,Human consumption,Not satisfactory,-,Re-dispatching,/,/,no,-,-,-,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,934,14010,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,2500,5000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,2000,8000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,900,5400,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,500,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220019,Other,4500,9000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-04-04,2018,Q2,Apr,4,2018-04,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),750,7500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,1
2018-04-05,2018,Q2,Apr,5,2018-04,IN,"Felixstowe, P",GB,India,GB,GB,904220011,Peppers (sweet or other than sweet) (Capsicum spp.),150,3000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
