DeclarationDate,YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,DecisionControlDate_Month,ConsignorCountryCode,DPE_Name,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,DescriptionOfCommodity,TotalNumberOfPackages,TotalNetWeight_KG,CommodityIntendedFor,DocumentaryCheck,AcceptableForTransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,AcceptableForReleaseForFreeCirculation ,NotAcceptable2,ReasonForRefusal,NoOfConsignments
2017-11-20,2017,Q4,Nov,20,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,32,16000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,443,1629,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,CN,"Southampton, P",CN,China,GB,GB,9022000,Other green tea (not fermented),200,10000,Human consumption,Satisfactory,yes,-,Satisfactory,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,CN,"Southampton, P",CN,China,GB,GB,9022000,Other green tea (not fermented),440,23760,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,630,945,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,725,2625,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,JP,Heathrow,JP,Japan,GB,GB,7095990,Other,8,0.8,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),125,687,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,22,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-20,2017,Q4,Nov,20,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,22,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,9042110,Sweet peppers (Capsicum annuum),20,60,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,2340,7488,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TN,Turkey,GB,GB,8131000,Apricots,720,9000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,180,2250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,4712,21760,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,560,7000,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220019,Other,352,8800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220019,Other,2000,8000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1680,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,660,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1498,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,165,749,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),160,960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,300,1500,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,EG,Heathrow,EG,Egypt,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),150,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,East Midlands,CN,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",1,0.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,Liverpool,CN,China,GB,GB,9022000,Other green tea (not fermented),400,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,Stansted,CN,China,GB,GB,9022000,Other green tea (not fermented),1,1,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220090,Other,160,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,ID,"Felixstowe, P",ID,Indonesia,GB,GB,9081200,Crushed or ground,120,3000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,320,4000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,160,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,455,2275,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,1260,4960,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,460,1380,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,180,1771.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,690,2590,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,810,2490,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,1400,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,1400,21000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,Heathrow,CN,China,GB,GB,704909040,Brassica oleracea (Chinese Broccoli),200,1170,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,8029085,Other,36,1116,Human consumption,Not Satisfactory,no,1. Re-dispatching,Not Done,Not Done,No,-,-,-,redispatch,1. Absence/Invalid certificate (if applicable),1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,8029085,Other,36,1116,Human consumption,Not Satisfactory,no,1. Re-dispatching,Not Done,Not Done,No,-,-,-,redispatch,"6. Other, create RASFF notification",1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,20081110,Peanut butter,36,1116,Human consumption,Not Satisfactory,no,1. Re-dispatching,Not Done,Not Done,No,-,-,-,redispatch,1. Absence/Invalid certificate (if applicable),1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,20081110,Peanut butter,36,1116,Human consumption,Not Satisfactory,no,1. Re-dispatching,Not Done,Not Done,No,-,-,-,redispatch,"6. Other, create RASFF notification",1
2017-11-21,2017,Q4,Nov,21,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,420,1050,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,204,926.16,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,19200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,3720,22320,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,5400,21600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,240,6000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,80,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,480,12000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,1106309040,Of hazelnuts,40,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,117,175.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,200,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,20081191,In immediate packings of a net content exceeding 1|kg,858,17160,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,385,577.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,810,3120,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,10063092,Round grain,357,2231.33,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,12019000,Other,357,2231.33,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,19041030,Obtained from rice,357,2231.33,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21031000,Soya sauce,357,2231.33,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21039090,Other,357,2231.33,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21041000,Soups and broths and preparations therefor,357,2231.33,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,22090099,More than 2|litres,357,2231.33,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,19041030,Obtained from rice,4,7.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,19041030,Obtained from rice,4,7.2,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,TR,Liverpool,TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,US,Liverpool,US,China,NL,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",2800,951.19,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,500,1700,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,21031000,Soya sauce,30,204,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-21,2017,Q4,Nov,21,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),75,450,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,400,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,13023290,Of guar seeds,400,10000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,12074090,Other,700,17500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062030,Sultanas,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,London Gateway,TR,Turkey,GB,GB,8131000,Apricots,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,DO,Gatwick,DO,Dominican Republic,GB,GB,708200010,"Yard long beans (Vigna unguiculata spp. sesquipedalis, vigna unguiculata spp. unguiculata)",60,300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,330,1650,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,1320,3300,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,EG,Heathrow,EG,Egypt,GB,GB,709609920,Peppers (other than sweet) (Capsicum spp.),200,1000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100040,Unshelled,1115,1672.5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,KE,Heathrow,KE,Kenya,GB,GB,708100040,Unshelled,96,192,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,880,11000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8062090,Other,1600,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,JP,"Felixstowe, P",JP,Japan,GB,GB,10063094,Medium grain,2400,24000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,472,1416,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,1400,4980,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,1380,4530,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,UG,Heathrow,UG,Uganda,GB,GB,7093000,Aubergines (eggplants),297,1782,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,US,Heathrow,US,China,GB,GB,9023000,"Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3|kg",20,5,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,720,1800,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,420,1050,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,110,499.4,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,22000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,7108051,Sweet peppers,20,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,20081919,Other,600,15000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,Manchester,TR,Turkey,GB,GB,8131000,Apricots,120,1500,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,400,5000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,350,525,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,CN,"Felixstowe, P",CN,China,GB,GB,12024200,"Shelled, whether or not broken",800,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,EG,Heathrow,EG,Egypt,GB,GB,8101000,Strawberries,240,600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,KE,Stansted,KE,Kenya,GB,GB,708100090,Other,350,525,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,585,2140,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,"Felixstowe, P",IN,India,GB,GB,904220019,Other,1000,20000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,500,6250,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,300,3600,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,100,1200,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8131000,Apricots,100,1250,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,Yes,sulphur dioxide (SO2),satisfactory,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,TR,"Felixstowe, P",TR,Turkey,GB,GB,8042090,Dried,200,2000,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,380,1026,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,IN,Heathrow,IN,India,GB,GB,709999020,Okra,725,2625,Human consumption,Satisfactory,yes,-,Satisfactory,Satisfactory,No,.RESIDUES OF PESTICIDES,satisfactory,Human consumption,-,-,1
2017-11-22,2017,Q4,Nov,22,2017-11,CN,Heathrow,CN,China,GB,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,20,84,Human consumption,Satisfactory,yes,-,Not Done,Not Done,No,-,-,Human consumption,-,-,1
