CommoditiesGroup,Declaration,DeclarationYear,DeclarationQuarter,DeclarationMonth,DeclarationDay,CountryOfOrigin,ArrivalAtEntryPoint,Commodities,CommonNames,DocumentaryCheck,DocumentaryCheckResults,IdentityCheck,IdentityCheckResults,PhysicalCheck,PhysicalCheckResults,CommodityLaboratoryTest,CommodityLaboratoryTestResults,NetWeightKg,GrossWeightKg,NotAcceptable,NotAcceptableMeasureSelection,ReasonForRefusal,Decision,Year,Quarter,Month,Day
Edible vegetables,2020-04-15,2020,Q2,4,15,India,2020-04-15,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,1105,1245,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,India,2020-04-15,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1553,1755,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,Kenya,2020-04-15,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Pending,1309,1464,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-15,2020,Q2,4,15,India,2020-04-15,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,1010,1015,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,India,2020-04-15,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,2668,3000,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,India,2020-04-15,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,1175,1200,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,Kenya,2020-04-15,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2304,2400,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,Kenya,2020-04-15,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3329,3550,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,Kenya,2020-04-14,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,675,1067,No,-,-,2020-04-15,2020,Q2,4,15
Edible vegetables,2020-04-15,2020,Q2,4,15,Kenya,2020-04-15,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,1001,1121,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-15,2020,Q2,4,15,Kenya,2020-04-15,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1215,2024,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-15,2020,Q2,4,15,Kenya,2020-04-15,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3131,3476,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-15,2020,Q2,4,15,Uganda,2020-04-16,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1834,2350,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,752,808,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,168,182,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2974,6638,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3538,4770,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3215,4827,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2974,6766,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,980,4746,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Uganda,2020-04-16,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,623,4946,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,302,764,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,675,886,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2208,2352,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,1335,1535,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1706,2351,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-18,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,910,1065,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-15,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,2525,2725,No,-,-,2020-04-16,2020,Q2,4,16
Edible vegetables,2020-04-16,2020,Q2,4,16,India,2020-04-17,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,608,2956,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,267,982,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-16,2020,Q2,4,16,Kenya,2020-04-16,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1740,3568,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-17,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,700,3203,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-17,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,2710,3099,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,788,906,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,338,408,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,516,582,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1931,2116,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-15,708200080,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,No,-,1370,1538,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-15,708200080,Other,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1370,1538,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-18,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,575,620,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,633,730,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1931,2912,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1152,1200,No,-,-,2020-04-17,2020,Q2,4,17
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-18,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1746,3000,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-17,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,900,1103,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-17,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,400,3140,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-18,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,373,3000,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,954,4036,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-18,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,405,3000,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2784,5355,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,908,3529,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,India,2020-04-18,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,1377,1385,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-17,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3631,11590,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-18,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,7527,7996,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-17,2020,Q2,4,17,Kenya,2020-04-18,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,892,981,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,1060,1178,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,280,320,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,600,600,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1909,3308,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Pakistan,2020-04-18,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,806,930,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2178,2696,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",No,-,No,-,No,-,No,-,2178,2196,No,-,-,,2020,Q2,4,
Edible vegetables,2020-04-18,2020,Q2,4,18,Pakistan,2020-04-18,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1050,1150,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,India,2020-04-18,710805920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1269,3000,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,India,2020-04-18,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,2744,3200,No,-,-,2020-04-18,2020,Q2,4,18
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,750,2171,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1427,2105,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",No,-,No,-,No,-,No,-,1,1,No,-,-,,2020,Q2,4,
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,540,3582,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,India,2020-04-19,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,855,1049,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,India,2020-04-18,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,2580,3000,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,India,2020-04-18,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,1145,3000,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3726,10024,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2756,4316,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3886,7988,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,594,1641,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,3657,7257,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2540,4835,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,200,826,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-18,2020,Q2,4,18,Kenya,2020-04-18,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,303,4304,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1440,1500,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1838,2080,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1152,6611,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,536,593,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,504,546,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,825,1894,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Uganda,2020-04-19,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,2296,2880,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,Yes,Satisfactory,Yes,-,Yes,Pending,1275,2118,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1296,1422,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,540,1356,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,119,2054,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,6629,7050,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,644,708,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,2091,2255,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,260,647,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-19,2020,Q2,4,19,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,1889,2012,No,-,-,2020-04-19,2020,Q2,4,19
Edible vegetables,2020-04-22,2020,Q2,4,22,Japan,2020-04-19,7123200,Wood ears (Auricularia spp.),Yes,Satisfactory,No,-,No,-,No,-,200,210,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-19,2020,Q2,4,19,India,2020-04-20,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,2500,2825,No,-,-,2020-04-20,2020,Q2,4,20
Edible vegetables,2020-04-20,2020,Q2,4,20,Pakistan,2020-04-20,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1800,2100,No,-,-,2020-04-20,2020,Q2,4,20
Edible vegetables,2020-04-20,2020,Q2,4,20,Pakistan,2020-04-20,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1060,1060,No,-,-,2020-04-21,2020,Q2,4,21
Edible vegetables,2020-04-20,2020,Q2,4,20,India,2020-04-20,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1850,2400,No,-,-,2020-04-20,2020,Q2,4,20
Edible vegetables,2020-04-20,2020,Q2,4,20,India,2020-04-20,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,500,3094,No,-,-,2020-04-20,2020,Q2,4,20
Edible vegetables,2020-04-20,2020,Q2,4,20,Pakistan,2020-04-20,710805920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,900,1070,No,-,-,2020-04-20,2020,Q2,4,20
Edible vegetables,2020-04-20,2020,Q2,4,20,Pakistan,2020-04-20,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,901,1455,No,-,-,2020-04-20,2020,Q2,4,20
Edible vegetables,2020-04-20,2020,Q2,4,20,Kenya,2020-04-21,708200020,"green beans, wax beans and string beans",No,-,No,-,No,-,No,-,0,1,No,-,-,,2020,Q2,4,
Edible vegetables,2020-04-20,2020,Q2,4,20,Kenya,2020-04-19,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1275,2118,No,-,-,2020-04-20,2020,Q2,4,20
Edible vegetables,2020-04-21,2020,Q2,4,21,India,2020-04-21,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,1675,3200,No,-,-,2020-04-21,2020,Q2,4,21
Edible vegetables,2020-04-21,2020,Q2,4,21,Kenya,2020-04-20,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,848,925,No,-,-,2020-04-21,2020,Q2,4,21
Edible vegetables,2020-04-21,2020,Q2,4,21,Pakistan,2020-04-21,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,920,920,No,-,-,2020-04-21,2020,Q2,4,21
Edible vegetables,2020-04-21,2020,Q2,4,21,Pakistan,2020-04-21,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1065,1065,No,-,-,2020-04-21,2020,Q2,4,21
Edible vegetables,2020-04-21,2020,Q2,4,21,Pakistan,2020-04-21,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,620,620,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-21,2020,Q2,4,21,Kenya,2020-04-21,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,11584,11616,No,-,-,2020-04-21,2020,Q2,4,21
Edible vegetables,2020-04-21,2020,Q2,4,21,Kenya,2020-04-21,708200080,Other,Yes,Satisfactory,No,-,No,-,No,-,2169,2386,No,-,-,2020-04-21,2020,Q2,4,21
Edible vegetables,2020-04-21,2020,Q2,4,21,India,2020-04-21,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,2545,2946,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-21,2020,Q2,4,21,Pakistan,2020-04-21,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,1645,1745,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-21,2020,Q2,4,21,India,2020-04-20,710809530,Okra,Yes,Satisfactory,Yes,Satisfactory,No,-,No,-,500,537,No,-,-,2020-04-27,2020,Q2,4,27
Edible vegetables,2020-04-21,2020,Q2,4,21,India,2020-04-20,710809530,Okra,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,378,451,No,-,-,2020-04-29,2020,Q2,4,29
Edible vegetables,2020-04-21,2020,Q2,4,21,India,2020-04-21,709999020,Okra,Yes,Satisfactory,Yes,Satisfactory,Yes,Satisfactory,Yes,Pending,1675,2005,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-22,2020,Q2,4,22,Kenya,2020-04-22,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,675,2982,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-22,2020,Q2,4,22,Kenya,2020-04-22,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,No,-,No,-,No,-,300,789,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-21,2020,Q2,4,21,Kenya,2020-04-22,708200020,"green beans, wax beans and string beans",No,-,No,-,No,-,No,-,1056,1155,No,-,-,,2020,Q2,4,
Edible vegetables,2020-04-21,2020,Q2,4,21,Kenya,2020-04-22,708200020,"green beans, wax beans and string beans",No,-,No,-,No,-,No,-,250,650,No,-,-,,2020,Q2,4,
Edible vegetables,2020-04-22,2020,Q2,4,22,Kenya,2020-04-22,708200020,"green beans, wax beans and string beans",Yes,Satisfactory,Yes,Satisfactory,Yes,-,Yes,Pending,1259,2414,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-21,2020,Q2,4,21,India,2020-04-22,709999020,Okra,Yes,Satisfactory,No,-,No,-,No,-,588,3200,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-21,2020,Q2,4,21,Uganda,2020-04-22,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,2250,3644,No,-,-,2020-04-22,2020,Q2,4,22
Edible vegetables,2020-04-21,2020,Q2,4,21,India,2020-04-22,709609920,Peppers (other than sweet) (Capsicum spp.),Yes,Satisfactory,No,-,No,-,No,-,1232,3200,No,-,-,2020-04-22,2020,Q2,4,22
