Commoditygroups,DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDateMonth,CountryofOrigin,ArrivalatDPE,Forimport,CommodityCode,Descriptionofcommodity,Producttemperature,Commodityintendedfor,Documentarycheck,AcceptableforTransfer,NotAcceptable,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor,Results,Acceptableforreleaseforfreecirculation,NotAcceptable2,ReasonforRefusal,DPEName,NoOfConsignments,NetWeightKg
Vegetable products/Edible vegetables,2020-01-07,2020,Q1,1,7,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,715
Vegetable products/Edible vegetables,2020-01-07,2020,Q1,1,7,2020-01-09,Dominican Republic,2020-01-08,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1568
Vegetable products/Edible vegetables,2020-01-07,2020,Q1,1,7,2020-01-15,India,2020-01-15,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,1200
Vegetable products/Edible vegetables,2020-01-07,2020,Q1,1,7,2020-01-21,India,2020-01-15,For import,710809530,Okra,Frozen,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,10008
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,788
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,835
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1406
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,675
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,2406
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,785
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Uganda,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,372
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1050
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-07,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,19
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-07,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Belfast City Council (CED),1,64
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2396
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1886
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3844
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1877
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,5090
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,90
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,850
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,619
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Stansted,1,338
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,500
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,389
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1125
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1298
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2395
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3033
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,582
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-08,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,675
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1350
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2552
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,Dominican Republic,2020-01-09,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,160
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,Kenya,2020-01-08,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,2678
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,870
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1065
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,719
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,Dominican Republic,2020-01-09,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,404
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,Kenya,2020-01-08,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Stansted,1,1149
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Stansted,1,333
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Manchester,1,1974
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-10,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1066
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-10,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,4460
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-10,India,2020-01-04,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2000
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-10,India,2020-01-04,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,2200
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-10,India,2020-01-04,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,4000
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-10,India,2020-01-04,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,"Felixstowe, P",1,5526
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-10,India,2020-01-08,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,492
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-13,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,Heathrow,1,1650
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-15,India,2020-01-04,For import,710805920,Peppers (other than sweet) (Capsicum spp.),Frozen,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,.RESIDUES OF PESTICIDES,Satisfactory,Human consumption,-,-,"Felixstowe, P",1,1800
Vegetable products/Edible vegetables,2020-01-08,2020,Q1,1,8,2020-01-27,India,2020-01-08,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,Not satisfactory,yes,.RESIDUES OF PESTICIDES,Not satisfactory,-,Destruction,Chemical contamination,Manchester,1,2488
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,90
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200080,Other,Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1024
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Dominican Republic,2020-01-09,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1604
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1080
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,7081000,Peas (Pisum sativum),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,540
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,765
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Japan,2020-01-08,For import,7095990,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,4
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2478
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200080,Other,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1871
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1377
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Dominican Republic,2020-01-09,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,2566
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,864
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1883
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,447
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2304
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1689
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1955
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1133
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,4720
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2475
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2019-12-06,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1037
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,834
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,495
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Stansted,1,798
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,790
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,50
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,950
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Chilled,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,720
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1398
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,412
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,India,2020-01-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2331
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,206
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1019
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1177
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-09,Kenya,2020-01-09,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2865
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-10,India,2020-01-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1221
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-10,Uganda,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,700
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-10,Kenya,2020-01-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,2304
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-10,Kenya,2020-01-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1754
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-10,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1468
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-10,India,2020-01-09,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Stansted,1,1725
Vegetable products/Edible vegetables,2020-01-09,2020,Q1,1,9,2020-01-10,India,2020-01-09,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,Satisfactory,/,no,-,-,Human consumption,-,-,Stansted,1,2441
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,Kenya,2020-01-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,1080
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,Kenya,2020-01-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,476
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,Kenya,2020-01-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3111
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,Dominican Republic,2020-01-10,For import,7093000,Aubergines (eggplants),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,1021
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,India,2020-01-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,890
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,India,2020-01-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,120
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,India,2020-01-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,870
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,Egypt,2020-01-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1500
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,Kenya,2020-01-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Gatwick,1,696
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,India,2020-01-10,For import,709609920,Peppers (other than sweet) (Capsicum spp.),Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,1056
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,India,2020-01-10,For import,709999020,Okra,Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Heathrow,1,3800
Vegetable products/Edible vegetables,2020-01-10,2020,Q1,1,10,2020-01-10,Kenya,2020-01-10,For import,708200020,"green beans, wax beans and string beans",Ambient,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,Stansted,1,3620
