DeclarationDate,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DecisionControlDate(Month),ConsignorCountryCode,DPEName,ConsigneeCountry,CountryOfOrigin,ImporterCountry,DeliveryCountry,CommodityCode,Descriptionofcommodity,Totalnumberofpackages,TotalNetWeight(kg),Commodityintendedfor,DocumentaryCheck,Acceptablefortransfer,NotAcceptable1 ,IdentityCheck,PhysicalCheck,LaboratoryTests,TestedFor:,Results:,Acceptableforreleaseforfree circulation ,NotAcceptable2,ReasonforRefusal,NoOfConsignments
2018-08-28,2018,Q3,Aug,28,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,5000,7500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxin G2,Satisfactory,Human consumption,-,-,1
2018-08-28,2018,Q3,Aug,28,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,5000,7500,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Aflatoxins,Satisfactory,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,CN,"Felixstowe, P",GB,China,GB,GB,9022000,Other green tea (not fermented),400,20000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,40,1000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,IN,"Felixstowe, P",GB,India,GB,GB,904220090,Other,280,7000,Human consumption,Satisfactory,-,-,/,/,no,-,-,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,US,Liverpool,NL,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3272,434,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Anthraquinone,Satisfactory,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,US,Liverpool,NL,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3272,434,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Bifenthrin,Satisfactory,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,US,Liverpool,NL,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3272,434,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Chlorfenapyr (halogenated pyrroles.),Satisfactory,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,US,Liverpool,NL,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3272,434,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Cypermethrin,Satisfactory,Human consumption,-,-,1
2018-08-30,2018,Q3,Aug,30,2018-09,US,Liverpool,NL,China,NL,GB,9021000,Green tea (not fermented) in immediate packings of a content not exceeding 3|kg,3272,434,Human consumption,Satisfactory,-,-,Satisfactory,Satisfactory,yes,Deltamethrin,Satisfactory,Human consumption,-,-,1
